appid,Month-Year,Avg players (month),Max players (month),Price,Positive Reviews,Negative reviews,Avg Positive reviews,Avg Negative reviews
251570,01-01-2022,5541.16,17011,7.49,0,0,0,0
251570,01-02-2022,2678.71,4037,24.99,0,0,0,0
251570,01-03-2022,3982.77,9043,24.99,0,0,0,0
251570,01-04-2022,3657.57,8403,24.99,0,0,0,0
251570,01-05-2022,4080.29,12430,24.99,0,0,0,0
251570,01-06-2022,4845.7,17860,7.49,0,0,0,0
251570,01-07-2022,6045.65,40088,24.99,0,0,0,0
251570,01-08-2022,5506.9,31019,24.99,0,0,0,0
251570,01-09-2022,4209.77,9752,24.99,0,0,0,0
251570,01-10-2022,3033.84,14415,7.49,0,0,0,0
251570,01-11-2022,2930.7,4774,24.99,0,0,0,0
251570,01-12-2022,3033.39,6588,5.99,0,0,0,0
251570,01-01-2023,15025.94,45462,24.99,0,0,0,0
251570,01-02-2023,8663.93,37333,24.99,0,0,0,0
